s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
4942.0,-596.0099435762924,-591.3070686828074,0.0,-3.7667622240262415,-0.007363522875848437,0.0
4943.0,-596.8186470756807,-590.7188526551885,0.0,-3.7743368109077187,-0.007794157508029396,0.0
4944.0,-597.6218219619636,-590.1250361279017,0.0,-3.782343266332654,-0.008226544585441507,0.0
4945.0,-598.4191783599862,-589.5253185723313,0.0,-3.7907833519340666,-0.008660498366369711,0.0
4946.0,-599.2104263945928,-588.9193994598623,0.0,-3.799658627059971,-0.009095786284845466,0.0
4947.0,-599.9952761906281,-588.3069782618796,0.0,-3.808970400317828,-0.0095321259971018,0.0
4948.0,-600.773437872937,-587.6877544497675,0.0,-3.818719678098871,-0.009969182533989658,0.0
4949.0,-601.5446215663641,-587.061427494911,0.0,-3.828907110200383,-0.010406565616242773,0.0
4950.0,-602.3085373957538,-586.4276968686945,0.0,-3.8395329327214136,-0.010843827197289015,0.0
4951.0,-603.064895485951,-585.7862620425032,0.0,-3.8505969084783844,-0.01128045930621064,0.0
4952.0,-603.8134059618003,-585.1368224877215,0.0,-3.8620982652641915,-0.011715892270447417,0.0
4953.0,-604.5537789481464,-584.4790776757341,0.0,-3.874035632357245,-0.012149493404316543,0.0
4954.0,-605.2857245698339,-583.8127270779257,0.0,-3.8864069757826005,-0.012580566254748553,0.0
4955.0,-606.0089529517074,-583.1374701656812,0.0,-3.8992095329210477,-0.01300835049909407,0.0
4956.0,-606.7231742186118,-582.4530064103852,0.0,-3.9124397471644703,-0.013431991253794446,0.0
4957.0,-607.4280984953915,-581.7590352834225,0.0,-3.926093203417758,-0.013836944197641175,0.0
4958.0,-608.1234359068912,-581.0552562561777,0.0,-3.9401645653485198,-0.014160442558940143,0.0
4959.0,-608.8088965779558,-580.3413688000356,0.0,-3.954647515381373,-0.014313709379915527,0.0
4960.0,-609.4841906334298,-579.6170723863809,0.0,-3.9695342597931855,-0.01425166776403164,0.0
4961.0,-610.1490288105523,-578.8820671048618,0.0,-3.9846255671136364,-0.013970024531952221,0.0
4962.0,-610.8033880233223,-578.1363217727276,0.0,-3.999237137415174,-0.013470307385207506,0.0
4963.0,-611.4479264191341,-577.3804929690626,0.0,-4.0128040739891615,-0.012754352615222094,0.0
4964.0,-612.0834095829879,-576.61534574016,0.0,-4.02525222528951,-0.011837852249698813,0.0
4965.0,-612.7106030998843,-575.8416451323133,0.0,-4.036585886924099,-0.010784846353697253,0.0
4966.0,-613.330272554824,-575.0601561918156,0.0,-4.046810497198699,-0.009685476803228843,0.0
4967.0,-613.9431835328076,-574.2716439649605,0.0,-4.055932214588969,-0.008586249453251593,0.0
4968.0,-614.5501016188354,-573.4768734980414,0.0,-4.063957543813636,-0.007492928841038106,0.0
4969.0,-615.1517923979083,-572.6766098373515,0.0,-4.070893009666936,-0.006405484866849521,0.0
4970.0,-615.7490214550268,-571.8716180291842,0.0,-4.076744876982604,-0.005323625295443677,0.0
4971.0,-616.3425543751913,-571.0626631198331,0.0,-4.08151891464159,-0.004246838446227181,0.0
4972.0,-616.9331567434025,-570.2505101555912,0.0,-4.085220201346552,-0.0031748369493991924,0.0
4973.0,-617.521594144661,-569.435924182752,0.0,-4.087852970912139,-0.002134426856661431,0.0
4974.0,-618.1086321639673,-568.6196702476092,0.0,-4.0894204950117405,-0.0012219668640056317,0.0
4975.0,-618.695036386322,-567.8025133964557,0.0,-4.089925001638045,-0.0005537714486236109,0.0
4976.0,-619.2815723967258,-566.9852186755851,0.0,-4.089373269134115,-0.000180255460314273,0.0
4977.0,-619.8689967840286,-566.1685442006323,0.0,-4.088146593508684,-0.00010496730172818557,0.0
4978.0,-620.4574671936771,-565.3527866596437,0.0,-4.087224734211588,-0.00032777981077560165,0.0
4979.0,-621.0461771835891,-564.5375000050706,0.0,-4.087267182057285,-0.0008483984133207072,0.0
4980.0,-621.6342330586789,-563.7221709694196,0.0,-4.088329566645807,-0.0016395241899460622,0.0
4981.0,-622.2207411238609,-562.9062862851971,0.0,-4.0904134415022675,-0.0026044157326143846,0.0
4982.0,-622.8048076840496,-562.0893326849097,0.0,-4.093520972498377,-0.0036264961586141963,0.0
4983.0,-623.3855390441595,-561.2707969010636,0.0,-4.097654876060274,-0.004655207910444746,0.0
